fields,supports,top100,top200,diff
cit2016 > 107650.00 AND citPA2018 <= 5.33,"['0.31', '0.06']",0.31,0.06,0.25
authors2016 <= 6535.50 AND citPA2017 > 9.83,"['0.31', '0.30']",0.31,0.3,0.010000000000000009
authors2016 <= 6535.50 AND citPA2017 > 9.83,"['0.31', '0.30']",0.31,0.3,0.010000000000000009
pub2016 > 7543.00 AND pubTCP2018 > 20.45,"['0.31', '0.00']",0.31,0.0,0.31
cit2017 > 75794.50 AND fwCitImp2017 > 2.01,"['0.31', '0.00']",0.31,0.0,0.31
pub2018 > 8184.50 AND intCol2017 > 39.30,"['0.31', '0.00']",0.31,0.0,0.31
authors2016 <= 6535.50 AND citPA2017 > 9.83,"['0.31', '0.30']",0.31,0.3,0.010000000000000009
cit2016 > 107650.00 AND citPA2018 <= 5.33,"['0.31', '0.06']",0.31,0.06,0.25
h5Index > 172.50 AND intCol2017 > 36.70,"['0.31', '0.00']",0.31,0.0,0.31
h5Index > 172.50 AND intCol2017 > 36.70,"['0.31', '0.00']",0.31,0.0,0.31
cit2017 > 75794.50 AND fwCitImp2017 > 2.01,"['0.31', '0.00']",0.31,0.0,0.31
cit2017 > 75794.50 AND fwCitImp2017 > 2.01,"['0.31', '0.00']",0.31,0.0,0.31
authors2016 <= 6535.50 AND citPA2017 > 9.83,"['0.31', '0.30']",0.31,0.3,0.010000000000000009
authors2016 > 6535.50 AND pubTCP2016 > 23.75,"['0.31', '0.01']",0.31,0.01,0.3
cit2017 > 75794.50 AND fwCitImp2017 > 2.01,"['0.31', '0.00']",0.31,0.0,0.31
authors2017 > 7050.50 AND fwCitImp2018 <= 2.00,"['0.31', '0.14']",0.31,0.14,0.16999999999999998
authors2016 > 6535.50 AND acaCol2017 <= 5.75,"['0.31', '0.15']",0.31,0.15,0.16
authors2017 > 7050.50 AND fwCitImp2018 <= 2.00,"['0.31', '0.14']",0.31,0.14,0.16999999999999998
cit2017 > 75794.50 AND fwCitImp2017 > 2.01,"['0.31', '0.00']",0.31,0.0,0.31
authors2016 <= 6535.50 AND citPA2017 > 9.83,"['0.31', '0.30']",0.31,0.3,0.010000000000000009
authors2016 > 6535.50 AND h5Index <= 184.50,"['0.31', '0.16']",0.31,0.16,0.15
h5Index > 172.50 AND intCol2017 > 36.70,"['0.31', '0.00']",0.31,0.0,0.31
h5Index > 172.50 AND intCol2018 > 37.50,"['0.31', '0.00']",0.31,0.0,0.31
pub2016 > 7543.00 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
authors2017 > 7050.50 AND citPP2017 <= 10.15,"['0.32', '0.14']",0.32,0.14,0.18
cit2016 > 107650.00 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
authors2018 > 6722.50 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
pub2016 > 7543.00 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
authors2017 > 7050.50 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
authors2016 > 6535.50 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
authors2017 > 7050.50 AND citPP2017 <= 10.15,"['0.32', '0.14']",0.32,0.14,0.18
pub2018 > 8184.50 AND citPA2016 > 15.50,"['0.32', '0.00']",0.32,0.0,0.32
pub2018 > 8184.50 AND pubTCP2018 > 20.45,"['0.32', '0.00']",0.32,0.0,0.32
authors2016 > 6535.50 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
pub2018 > 8184.50 AND citPA2016 > 15.50,"['0.32', '0.00']",0.32,0.0,0.32
pub2018 > 8184.50 AND citPA2018 > 4.62,"['0.32', '0.00']",0.32,0.0,0.32
pub2018 > 8184.50 AND pubTCP2018 > 20.45,"['0.32', '0.00']",0.32,0.0,0.32
cit2016 > 107650.00 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
cit2018 > 35720.00 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
authors2017 > 7050.50 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
pub2018 > 8184.50 AND citPA2016 > 15.50,"['0.32', '0.00']",0.32,0.0,0.32
cit2016 > 107650.00 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
pub2016 > 7543.00 AND citPA2018 > 4.62,"['0.32', '0.00']",0.32,0.0,0.32
pub2018 > 8184.50 AND citPA2016 > 15.50,"['0.32', '0.00']",0.32,0.0,0.32
pub2018 > 8184.50 AND pubTCP2018 > 20.45,"['0.32', '0.00']",0.32,0.0,0.32
pub2016 > 7543.00 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
fwCitImp2016 > 1.94 AND pub2017 <= 7053.50,"['0.21', '0.32']",0.21,0.32,-0.11000000000000001
authors2017 > 7050.50 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
authors2017 > 7050.50 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
cit2018 > 35720.00 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
pub2018 > 8184.50 AND pubTCP2018 > 20.45,"['0.32', '0.00']",0.32,0.0,0.32
cit2018 > 35720.00 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
cit2016 > 107650.00 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
cit2016 > 107650.00 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
authors2017 > 7050.50 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
pub2018 > 8184.50 AND pubTCP2018 > 20.45,"['0.32', '0.00']",0.32,0.0,0.32
authors2018 > 6722.50 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
cit2018 > 35720.00 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
pub2016 > 7543.00 AND citPA2018 > 4.62,"['0.32', '0.00']",0.32,0.0,0.32
pub2018 > 8184.50 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
pub2018 > 8184.50 AND citPA2016 > 15.50,"['0.32', '0.00']",0.32,0.0,0.32
pub2018 > 8184.50 AND citPA2018 > 4.62,"['0.32', '0.00']",0.32,0.0,0.32
pub2016 > 7543.00 AND citPA2018 > 4.62,"['0.32', '0.00']",0.32,0.0,0.32
pub2018 > 8184.50 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
cit2018 > 35720.00 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
pub2017 > 7940.00 AND intCol2017 > 39.30,"['0.32', '0.00']",0.32,0.0,0.32
cit2016 > 107650.00 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
pub2018 > 8184.50 AND citPA2016 > 15.50,"['0.32', '0.00']",0.32,0.0,0.32
cit2016 > 107650.00 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
pub2018 > 8184.50 AND pubTCP2018 > 20.45,"['0.32', '0.00']",0.32,0.0,0.32
pub2016 > 7543.00 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
pub2016 > 7543.00 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
authors2017 > 7050.50 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
cit2016 > 107650.00 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
authors2016 > 6535.50 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
authors2018 > 6722.50 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
cit2018 > 35720.00 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
cit2018 > 35720.00 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
pub2018 > 8184.50 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
pub2018 > 8184.50 AND citPA2018 > 4.62,"['0.32', '0.00']",0.32,0.0,0.32
pub2016 > 7543.00 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
cit2018 > 35720.00 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
pub2016 > 7543.00 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
pub2018 > 8184.50 AND citPA2016 > 15.50,"['0.32', '0.00']",0.32,0.0,0.32
pub2018 > 8184.50 AND pubTCP2018 > 20.45,"['0.32', '0.00']",0.32,0.0,0.32
pub2018 > 8184.50 AND citPA2018 > 4.62,"['0.32', '0.00']",0.32,0.0,0.32
pub2016 > 7543.00 AND citPA2018 > 4.62,"['0.32', '0.00']",0.32,0.0,0.32
cit2016 > 107650.00 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
cit2016 > 107650.00 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
authors2016 > 6535.50 AND citPA2018 <= 5.09,"['0.32', '0.16']",0.32,0.16,0.16
pub2018 > 8184.50 AND citPA2016 > 15.50,"['0.32', '0.00']",0.32,0.0,0.32
pub2018 > 8184.50 AND pubTCP2018 > 20.45,"['0.32', '0.00']",0.32,0.0,0.32
authors2017 > 7050.50 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
cit2016 > 107650.00 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
cit2018 > 35720.00 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
cit2018 > 35720.00 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
pub2018 > 8184.50 AND pubTCP2018 > 20.45,"['0.32', '0.00']",0.32,0.0,0.32
pub2017 > 7940.00 AND intCol2017 > 39.30,"['0.32', '0.00']",0.32,0.0,0.32
pub2017 > 7940.00 AND intCol2017 > 39.30,"['0.32', '0.00']",0.32,0.0,0.32
pub2018 > 8184.50 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
pub2016 > 7543.00 AND citPA2018 > 4.62,"['0.32', '0.00']",0.32,0.0,0.32
pub2016 > 7543.00 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
pub2017 > 7940.00 AND pubTCP2018 > 20.45,"['0.32', '0.00']",0.32,0.0,0.32
cit2016 > 107650.00 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
authors2017 > 7050.50 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
pub2016 > 7543.00 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
cit2016 > 107650.00 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
authors2018 > 6722.50 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
pub2018 > 8184.50 AND pubTCP2018 > 20.45,"['0.32', '0.00']",0.32,0.0,0.32
pub2018 > 8184.50 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
cit2016 > 107650.00 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
pub2017 > 7940.00 AND intCol2017 > 39.30,"['0.32', '0.00']",0.32,0.0,0.32
authors2016 > 6535.50 AND citPA2018 <= 5.09,"['0.32', '0.16']",0.32,0.16,0.16
pub2017 > 7940.00 AND intCol2017 > 39.30,"['0.32', '0.00']",0.32,0.0,0.32
pub2018 > 8184.50 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
pub2016 > 7543.00 AND citPA2018 > 4.62,"['0.32', '0.00']",0.32,0.0,0.32
cit2018 > 35720.00 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
pub2016 > 7543.00 AND citPA2018 > 4.62,"['0.32', '0.00']",0.32,0.0,0.32
cit2016 > 107650.00 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
cit2016 > 107650.00 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
pub2017 > 7940.00 AND pubTCP2018 > 20.45,"['0.32', '0.00']",0.32,0.0,0.32
pub2018 > 8184.50 AND citPA2018 > 4.62,"['0.32', '0.00']",0.32,0.0,0.32
pub2017 > 7940.00 AND intCol2017 > 39.30,"['0.32', '0.00']",0.32,0.0,0.32
pub2016 > 7543.00 AND citPA2018 > 4.62,"['0.32', '0.00']",0.32,0.0,0.32
cit2016 > 107650.00 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
pub2018 > 8184.50 AND citPA2016 > 15.50,"['0.32', '0.00']",0.32,0.0,0.32
pub2016 > 7543.00 AND citPA2018 > 4.62,"['0.32', '0.00']",0.32,0.0,0.32
cit2016 > 107650.00 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
pub2016 > 7543.00 AND citPA2018 > 4.62,"['0.32', '0.00']",0.32,0.0,0.32
cit2016 > 107650.00 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
cit2016 > 107650.00 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
pub2017 > 7940.00 AND pubTCP2018 > 20.45,"['0.32', '0.00']",0.32,0.0,0.32
pub2017 > 7940.00 AND pubTCP2018 > 20.45,"['0.32', '0.00']",0.32,0.0,0.32
cit2018 > 35720.00 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
pub2017 > 7940.00 AND pubTCP2018 > 20.45,"['0.32', '0.00']",0.32,0.0,0.32
pub2018 > 8184.50 AND pubTCP2018 > 20.45,"['0.32', '0.00']",0.32,0.0,0.32
cit2018 > 35720.00 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
cit2016 > 107650.00 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
pub2018 > 8184.50 AND citPA2016 > 15.50,"['0.32', '0.00']",0.32,0.0,0.32
cit2016 > 107650.00 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
cit2018 > 35720.00 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
pub2018 > 8184.50 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
cit2016 > 107650.00 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
authors2017 > 7050.50 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
pub2017 > 7940.00 AND pubTCP2018 > 20.45,"['0.32', '0.00']",0.32,0.0,0.32
pub2018 > 8184.50 AND citPA2018 > 4.62,"['0.32', '0.00']",0.32,0.0,0.32
pub2016 > 7543.00 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
cit2016 > 107650.00 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
pub2016 > 7543.00 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
pub2016 > 7543.00 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
pub2017 > 7940.00 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
pub2016 > 7543.00 AND citPA2018 > 4.62,"['0.32', '0.00']",0.32,0.0,0.32
authors2017 > 7050.50 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
pub2017 > 7940.00 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
cit2018 > 35720.00 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
cit2016 > 107650.00 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
cit2016 > 107650.00 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
pub2018 > 8184.50 AND pubTCP2018 > 20.45,"['0.32', '0.00']",0.32,0.0,0.32
cit2018 > 35720.00 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
cit2016 > 107650.00 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
cit2016 > 107650.00 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
cit2016 > 107650.00 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
pub2016 > 7543.00 AND citPA2018 > 4.62,"['0.32', '0.00']",0.32,0.0,0.32
authors2017 > 7050.50 AND cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
cit2017 > 89417.50,"['0.32', '0.00']",0.32,0.0,0.32
pub2017 > 7940.00 AND citPA2018 > 4.62,"['0.33', '0.00']",0.33,0.0,0.33
pub2016 <= 7543.00 AND citPA2017 > 9.83,"['0.33', '0.32']",0.33,0.32,0.010000000000000009
pub2016 > 7543.00 AND cit2018 > 43571.50,"['0.33', '0.00']",0.33,0.0,0.33
pub2017 > 7940.00 AND citPA2018 > 4.62,"['0.33', '0.00']",0.33,0.0,0.33
pub2016 <= 7543.00 AND citPA2017 > 9.83,"['0.33', '0.32']",0.33,0.32,0.010000000000000009
pub2016 <= 7543.00 AND citPA2017 > 9.83,"['0.33', '0.32']",0.33,0.32,0.010000000000000009
cit2016 > 107650.00 AND cit2018 > 43571.50,"['0.33', '0.00']",0.33,0.0,0.33
cit2016 > 107650.00 AND cit2018 > 43571.50,"['0.33', '0.00']",0.33,0.0,0.33
cit2017 > 75794.50 AND cit2018 > 43571.50,"['0.33', '0.00']",0.33,0.0,0.33
citPA2017 > 10.10 AND pub2016 > 7472.50,"['0.33', '0.00']",0.33,0.0,0.33
cit2016 > 107650.00 AND cit2018 > 43571.50,"['0.33', '0.00']",0.33,0.0,0.33
cit2017 > 75794.50 AND cit2018 > 43571.50,"['0.33', '0.00']",0.33,0.0,0.33
authors2017 > 7050.50 AND cit2018 > 43571.50,"['0.33', '0.00']",0.33,0.0,0.33
pub2018 > 8184.50 AND cit2018 > 43571.50,"['0.33', '0.00']",0.33,0.0,0.33
authors2016 > 6535.50 AND cit2018 > 43571.50,"['0.33', '0.00']",0.33,0.0,0.33
cit2017 > 75794.50 AND cit2018 > 43571.50,"['0.33', '0.00']",0.33,0.0,0.33
cit2018 <= 35720.00 AND pub2018 > 4798.00,"['0.30', '0.33']",0.3,0.33,-0.030000000000000027
pub2018 > 8184.50 AND cit2018 > 43571.50,"['0.33', '0.00']",0.33,0.0,0.33
cit2016 > 107650.00 AND cit2018 > 43571.50,"['0.33', '0.00']",0.33,0.0,0.33
cit2016 > 107650.00 AND cit2018 > 43571.50,"['0.33', '0.00']",0.33,0.0,0.33
cit2017 > 75794.50 AND cit2018 > 43571.50,"['0.33', '0.00']",0.33,0.0,0.33
authors2016 > 6535.50 AND citPA2017 <= 10.76,"['0.33', '0.16']",0.33,0.16,0.17
authors2016 > 6535.50 AND cit2018 > 43571.50,"['0.33', '0.00']",0.33,0.0,0.33
authors2016 > 6535.50 AND cit2018 > 43571.50,"['0.33', '0.00']",0.33,0.0,0.33
pub2016 <= 7543.00 AND citPA2017 > 9.83,"['0.33', '0.32']",0.33,0.32,0.010000000000000009
pub2016 > 7543.00 AND citPA2016 > 15.50,"['0.33', '0.00']",0.33,0.0,0.33
cit2016 > 107650.00 AND cit2018 > 43571.50,"['0.33', '0.00']",0.33,0.0,0.33
authors2018 > 6722.50 AND cit2018 > 43571.50,"['0.33', '0.00']",0.33,0.0,0.33
citPA2017 > 10.10 AND pub2017 > 7940.00,"['0.33', '0.00']",0.33,0.0,0.33
pub2016 <= 7543.00 AND citPA2017 > 9.83,"['0.33', '0.32']",0.33,0.32,0.010000000000000009
pub2016 <= 7543.00 AND citPA2017 > 9.83,"['0.33', '0.32']",0.33,0.32,0.010000000000000009
pub2017 > 7940.00 AND cit2018 > 43571.50,"['0.33', '0.00']",0.33,0.0,0.33
pub2016 > 7543.00 AND citPA2016 > 15.50,"['0.33', '0.00']",0.33,0.0,0.33
pub2016 > 7543.00 AND citPA2016 > 15.50,"['0.33', '0.00']",0.33,0.0,0.33
cit2016 > 107650.00 AND cit2018 > 43571.50,"['0.33', '0.00']",0.33,0.0,0.33
pub2016 > 7543.00 AND cit2018 > 43571.50,"['0.33', '0.00']",0.33,0.0,0.33
pub2018 > 8184.50 AND cit2018 > 43571.50,"['0.33', '0.00']",0.33,0.0,0.33
authors2018 > 6722.50 AND cit2018 > 43571.50,"['0.33', '0.00']",0.33,0.0,0.33
pub2017 > 7940.00 AND cit2018 > 43571.50,"['0.33', '0.00']",0.33,0.0,0.33
citPA2017 > 10.10 AND authors2017 <= 7376.50,"['0.33', '0.29']",0.33,0.29,0.040000000000000036
cit2017 > 75794.50 AND cit2018 > 43571.50,"['0.33', '0.00']",0.33,0.0,0.33
pub2016 > 7543.00 AND citPA2016 > 15.50,"['0.33', '0.00']",0.33,0.0,0.33
cit2016 > 107650.00 AND h5Index <= 196.50,"['0.33', '0.06']",0.33,0.06,0.27
cit2016 > 107650.00 AND cit2018 > 43571.50,"['0.33', '0.00']",0.33,0.0,0.33
cit2016 > 107650.00 AND cit2018 > 43571.50,"['0.33', '0.00']",0.33,0.0,0.33
pub2016 <= 7543.00 AND citPA2017 > 9.83,"['0.33', '0.32']",0.33,0.32,0.010000000000000009
pub2016 <= 7543.00 AND citPA2017 > 9.83,"['0.33', '0.32']",0.33,0.32,0.010000000000000009
cit2017 > 75794.50 AND cit2018 > 43571.50,"['0.33', '0.00']",0.33,0.0,0.33
authors2018 > 6722.50 AND cit2018 > 43571.50,"['0.33', '0.00']",0.33,0.0,0.33
cit2018 <= 35720.00 AND pub2018 > 4798.00,"['0.30', '0.33']",0.3,0.33,-0.030000000000000027
pub2017 > 7940.00 AND cit2018 > 43571.50,"['0.33', '0.00']",0.33,0.0,0.33
pub2017 > 7940.00 AND citPA2018 > 4.62,"['0.33', '0.00']",0.33,0.0,0.33
cit2017 > 75794.50 AND cit2018 > 43571.50,"['0.33', '0.00']",0.33,0.0,0.33
citPA2017 > 10.10 AND pub2017 > 7940.00,"['0.33', '0.00']",0.33,0.0,0.33
authors2017 > 7050.50 AND cit2018 > 43571.50,"['0.33', '0.00']",0.33,0.0,0.33
authors2016 > 6535.50 AND fwCitImp2018 <= 2.00,"['0.33', '0.16']",0.33,0.16,0.17
authors2018 > 6722.50 AND cit2018 > 43571.50,"['0.33', '0.00']",0.33,0.0,0.33
cit2016 > 107650.00 AND h5Index <= 196.50,"['0.33', '0.06']",0.33,0.06,0.27
pub2017 > 7940.00 AND cit2018 > 43571.50,"['0.33', '0.00']",0.33,0.0,0.33
cit2016 > 107650.00 AND cit2018 > 43571.50,"['0.33', '0.00']",0.33,0.0,0.33
cit2016 > 107650.00 AND h5Index <= 196.50,"['0.33', '0.06']",0.33,0.06,0.27
cit2016 > 107650.00 AND cit2018 > 43571.50,"['0.33', '0.00']",0.33,0.0,0.33
cit2016 > 107650.00 AND cit2018 > 43571.50,"['0.33', '0.00']",0.33,0.0,0.33
pub2017 > 7940.00 AND cit2018 > 43571.50,"['0.33', '0.00']",0.33,0.0,0.33
cit2017 > 75794.50 AND cit2018 > 43571.50,"['0.33', '0.00']",0.33,0.0,0.33
authors2016 > 6535.50 AND cit2018 > 43571.50,"['0.33', '0.00']",0.33,0.0,0.33
cit2016 > 107650.00 AND cit2018 > 43571.50,"['0.33', '0.00']",0.33,0.0,0.33
pub2018 > 8184.50 AND cit2018 > 43571.50,"['0.33', '0.00']",0.33,0.0,0.33
pub2018 > 8184.50 AND cit2018 > 43571.50,"['0.33', '0.00']",0.33,0.0,0.33
pub2016 > 7543.00 AND citPA2016 > 15.50,"['0.33', '0.00']",0.33,0.0,0.33
pub2017 > 7940.00 AND citPA2018 > 4.62,"['0.33', '0.00']",0.33,0.0,0.33
pub2017 > 7940.00 AND cit2018 > 43571.50,"['0.33', '0.00']",0.33,0.0,0.33
authors2017 > 7050.50 AND cit2018 > 43571.50,"['0.33', '0.00']",0.33,0.0,0.33
pub2018 > 8184.50 AND cit2018 > 43571.50,"['0.33', '0.00']",0.33,0.0,0.33
cit2016 > 107650.00 AND h5Index <= 196.50,"['0.33', '0.06']",0.33,0.06,0.27
authors2018 > 6722.50 AND cit2018 > 43571.50,"['0.33', '0.00']",0.33,0.0,0.33
pub2017 > 7940.00 AND citPA2016 > 15.50,"['0.33', '0.00']",0.33,0.0,0.33
pub2016 > 7543.00 AND cit2018 > 43571.50,"['0.33', '0.00']",0.33,0.0,0.33
pub2018 > 8184.50 AND cit2018 > 43571.50,"['0.33', '0.00']",0.33,0.0,0.33
cit2016 > 107650.00 AND cit2018 > 43571.50,"['0.33', '0.00']",0.33,0.0,0.33
cit2017 > 75794.50 AND cit2018 > 43571.50,"['0.33', '0.00']",0.33,0.0,0.33
authors2016 > 6535.50 AND cit2018 > 43571.50,"['0.33', '0.00']",0.33,0.0,0.33
cit2017 > 75794.50 AND cit2018 > 43571.50,"['0.33', '0.00']",0.33,0.0,0.33
cit2016 > 107650.00 AND cit2018 > 43571.50,"['0.33', '0.00']",0.33,0.0,0.33
pub2016 > 7543.00 AND citPA2016 > 15.50,"['0.33', '0.00']",0.33,0.0,0.33
pub2017 > 7940.00 AND citPA2016 > 15.50,"['0.33', '0.00']",0.33,0.0,0.33
citPA2017 > 10.10 AND pub2016 > 7472.50,"['0.33', '0.00']",0.33,0.0,0.33
pub2018 > 8184.50 AND cit2018 > 43571.50,"['0.33', '0.00']",0.33,0.0,0.33
cit2016 > 107650.00 AND cit2018 > 43571.50,"['0.33', '0.00']",0.33,0.0,0.33
pub2016 <= 7543.00 AND citPA2017 > 9.83,"['0.33', '0.32']",0.33,0.32,0.010000000000000009
pub2017 > 7940.00 AND cit2018 > 43571.50,"['0.33', '0.00']",0.33,0.0,0.33
pub2016 > 7543.00 AND cit2018 > 43571.50,"['0.33', '0.00']",0.33,0.0,0.33
pub2017 > 7940.00 AND cit2018 > 43571.50,"['0.33', '0.00']",0.33,0.0,0.33
cit2018 <= 35720.00 AND pub2018 > 4798.00,"['0.30', '0.33']",0.3,0.33,-0.030000000000000027
cit2017 > 75794.50 AND cit2018 > 43571.50,"['0.33', '0.00']",0.33,0.0,0.33
citPA2017 > 10.10 AND authors2017 <= 7376.50,"['0.33', '0.29']",0.33,0.29,0.040000000000000036
pub2017 > 7940.00 AND cit2018 > 43571.50,"['0.33', '0.00']",0.33,0.0,0.33
cit2017 > 75794.50 AND cit2018 > 43571.50,"['0.33', '0.00']",0.33,0.0,0.33
pub2016 > 7543.00 AND cit2018 > 43571.50,"['0.33', '0.00']",0.33,0.0,0.33
